STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,4/19/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",58,"H,,S",63,",,W",53,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,4/20/2017,0.11,,",,W,2400",0,",,W,2400",0,",,W,2400",66,"H,,S",82,",,W",57,",,W",1,",,W",,,1,",,W",,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,4/21/2017,0.12,,",,W,2400",0,",,W,2400",0,",,W,2400",70,"H,,S",81,",,W",64,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,4/22/2017,0.31,,",,W,2400",0,",,W,2400",0,",,W,2400",61,"H,,S",64,",,W",51,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,4/23/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",54,"H,,S",61,",,W",49,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,4/24/2017,0.23,,",,W,2400",0,",,W,2400",0,",,W,2400",56,"H,,S",57,",,W",53,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,4/25/2017,0.08,,",,W,2400",0,",,W,2400",0,",,W,2400",57,"H,,S",61,",,W",53,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,4/26/2017,0.01,,",,W,2400",0,",,W,2400",0,",,W,2400",62,"H,,S",72,",,W",58,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,4/27/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",68,"H,,S",83,",,W",58,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,4/28/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",75,"H,,S",84,",,W",65,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,4/29/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",91,",,W",70,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,4/30/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",88,",,W",66,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/1/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",84,",,W",64,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/2/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",80,",,W",63,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/3/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",65,"H,,S",67,",,W",56,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/4/2017,0.13,,",,W,2400",0,",,W,2400",0,",,W,2400",60,"H,,S",67,",,W",53,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/5/2017,1.75,,",,W,2400",0,",,W,2400",0,",,W,2400",65,"H,,S",76,",,W",58,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/6/2017,0.07,,",,W,2400",0,",,W,2400",0,",,W,2400",60,"H,,S",65,",,W",50,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/7/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",55,"H,,S",65,",,W",46,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/8/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",56,"H,,S",65,",,W",47,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/9/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",57,"H,,S",67,",,W",46,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/10/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",61,"H,,S",76,",,W",50,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/11/2017,1.04,,",,W,2400",0,",,W,2400",0,",,W,2400",59,"H,,S",63,",,W",52,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/12/2017,0.31,,",,W,2400",0,",,W,2400",0,",,W,2400",54,"H,,S",59,",,W",50,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/13/2017,0.51,,",,W,2400",0,",,W,2400",0,",,W,2400",54,"H,,S",61,",,W",50,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/14/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",62,"H,,S",82,",,W",47,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/15/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",66,"H,,S",77,",,W",54,",,W",,,,,,,,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/16/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",68,"H,,S",79,",,W",55,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/17/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",91,",,W",62,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/18/2017,0.03,,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",88,",,W",70,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/19/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",93,",,W",70,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/20/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",72,"H,,S",73,",,W",61,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/21/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",63,"H,,S",69,",,W",59,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/22/2017,0.34,,",,W,2400",0,",,W,2400",0,",,W,2400",64,"H,,S",72,",,W",58,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/23/2017,0.06,,",,W,2400",0,",,W,2400",0,",,W,2400",65,"H,,S",67,",,W",60,",,W",1,",,W",,,,,,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/24/2017,0.26,,",,W,2400",0,",,W,2400",0,",,W,2400",62,"H,,S",66,",,W",58,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/25/2017,0.75,,",,W,2400",0,",,W,2400",0,",,W,2400",64,"H,,S",75,",,W",58,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/26/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",67,"H,,S",78,",,W",58,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/27/2017,0.03,,",,W,2400",0,",,W,2400",0,",,W,2400",68,"H,,S",74,",,W",61,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/28/2017,0.08,,",,W,2400",0,",,W,2400",0,",,W,2400",67,"H,,S",74,",,W",62,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/29/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",71,"H,,S",85,",,W",64,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/30/2017,0.17,,",,W,2400",0,",,W,2400",0,",,W,2400",68,"H,,S",72,",,W",63,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,5/31/2017,0.02,,",,W,2400",0,",,W,2400",0,",,W,2400",71,"H,,S",80,",,W",65,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/1/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",72,"H,,S",85,",,W",63,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/2/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",83,",,W",61,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/3/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",86,",,W",61,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/4/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",87,",,W",62,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/5/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",75,"H,,S",77,",,W",69,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/6/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",72,"H,,S",79,",,W",64,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/7/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",66,"H,,S",69,",,W",59,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/8/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",65,"H,,S",76,",,W",56,",,W",,,,,,,,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/9/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",71,"H,,S",84,",,W",59,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/10/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",87,",,W",65,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/11/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",81,"H,,S",93,",,W",71,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/12/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",84,"H,,S",95,",,W",74,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/13/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",84,"H,,S",95,",,W",75,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/14/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",84,"H,,S",91,",,W",74,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/15/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",85,",,W",72,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/16/2017,0.36,,",,W,2400",0,",,W,2400",0,",,W,2400",76,"H,,S",84,",,W",70,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/17/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",89,",,W",74,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/18/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",82,"H,,S",92,",,W",76,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/19/2017,0.53,,",,W,2400",0,",,W,2400",0,",,W,2400",83,"H,,S",89,",,W",72,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/20/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",88,",,W",70,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/21/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",80,"H,,S",90,",,W",71,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/22/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",82,"H,,S",88,",,W",76,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/23/2017,0.1,,",,W,2400",0,",,W,2400",0,",,W,2400",81,"H,,S",89,",,W",73,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/24/2017,0.07,,",,W,2400",0,",,W,2400",0,",,W,2400",83,"H,,S",89,",,W",74,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/25/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",80,"H,,S",88,",,W",72,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/26/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",77,"H,,S",84,",,W",68,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/27/2017,0.07,,",,W,2400",0,",,W,2400",0,",,W,2400",75,"H,,S",82,",,W",66,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/28/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",73,"H,,S",83,",,W",61,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/29/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",77,"H,,S",91,",,W",66,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,6/30/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",82,"H,,S",94,",,W",73,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/1/2017,0.65,,",,W,2400",0,",,W,2400",0,",,W,2400",,,93,",,W",73,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/2/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,93,",,W",75,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/3/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,92,",,W",75,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/4/2017,0.04,,",,W,2400",0,",,W,2400",0,",,W,2400",,,92,",,W",76,",,W",,,,,1,",,W",,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/5/2017,0.7,,",,W,2400",0,",,W,2400",0,",,W,2400",,,84,",,W",74,",,W",1,",,W",,,,,,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/6/2017,0.87,,",,W,2400",0,",,W,2400",0,",,W,2400",,,82,",,W",74,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/7/2017,0.01,,",,W,2400",0,",,W,2400",0,",,W,2400",,,91,",,W",73,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/8/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,90,",,W",72,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/9/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",69,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/10/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,90,",,W",72,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/11/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,92,",,W",75,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/12/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,95,",,W",77,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/13/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,97,",,W",79,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/14/2017,0.73,,",,W,2400",0,",,W,2400",0,",,W,2400",,,97,",,W",73,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/15/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,90,",,W",76,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/16/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,89,",,W",71,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/17/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,91,",,W",76,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/18/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,92,",,W",77,",,W",,,,,1,",,W",,,,,,,1,",,W",,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/19/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,97,",,W",77,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/20/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,98,",,W",79,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/21/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,97,",,W",81,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/22/2017,0.98,,",,W,2400",0,",,W,2400",0,",,W,2400",,,96,",,W",74,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/23/2017,1.39,,",,W,2400",0,",,W,2400",0,",,W,2400",,,89,",,W",73,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/24/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,91,",,W",74,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/25/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,82,",,W",71,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/26/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,85,",,W",69,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/27/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",73,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/28/2017,3.31,,",,W,2400",0,",,W,2400",0,",,W,2400",,,81,",,W",71,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/29/2017,0.47,,",,W,2400",0,",,W,2400",0,",,W,2400",,,77,",,W",68,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/30/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,83,",,W",63,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,7/31/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,91,",,W",66,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/1/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,91,",,W",70,",,W",,,,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/2/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,90,",,W",73,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/3/2017,0.06,,",,W,2400",0,",,W,2400",0,",,W,2400",,,90,",,W",72,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/4/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,90,",,W",74,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/5/2017,0,,",,W,2400",0,",,W,2400",0,",,W,2400",,,81,",,W",71,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/6/2017,0,,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,83,",,W",67,",,W",,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/7/2017,1.47,,",,W,2400",0,",,W,2400",0,",,W,2400",,,75,",,W",70,",,W",1,",,W",,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.8472,-77.03454,3,8/8/2017,0.04,,",,W,2400",0,",,W,2400",0,",,W,2400",,,81,",,W",70,",,W",1,",,W",,,,,,,,,,,,,,
